  0.530677E-01  0.658010E+05  0.448703E+05  0.125228E+03  0.125012E+03  0.176998E+04  0.599165E+05  0.622043E+05  0.599188E+05 -0.137254E+00  0.605133E+05  0.578783E+05  0.884326E+02
  0.571499E-01  0.614432E+05  0.445125E+05  0.101987E+03  0.101810E+03  0.146114E+04  0.563733E+05  0.585339E+05  0.563752E+05 -0.129132E+00  0.568372E+05  0.549712E+05  0.581514E+02
  0.612320E-01  0.576430E+05  0.438733E+05  0.841389E+02  0.839927E+02  0.125011E+04  0.532316E+05  0.552768E+05  0.532331E+05 -0.121932E+00  0.535991E+05  0.522730E+05  0.385707E+02
  0.653141E-01  0.542050E+05  0.425528E+05  0.699336E+02  0.698119E+02  0.104017E+04  0.502659E+05  0.522027E+05  0.502672E+05 -0.115136E+00  0.505802E+05  0.495409E+05  0.283402E+02
  0.693963E-01  0.509742E+05  0.403860E+05  0.583291E+02  0.582276E+02  0.890145E+03  0.473276E+05  0.491547E+05  0.473287E+05 -0.108404E+00  0.476240E+05  0.466367E+05  0.253399E+02
  0.734784E-01  0.478795E+05  0.374569E+05  0.487142E+02  0.486297E+02  0.737041E+03  0.443717E+05  0.460885E+05  0.443725E+05 -0.101632E+00  0.446777E+05  0.435593E+05  0.271097E+02
  0.775605E-01  0.449016E+05  0.340198E+05  0.407188E+02  0.406484E+02  0.630595E+03  0.414266E+05  0.430317E+05  0.414273E+05 -0.948848E-01  0.417606E+05  0.404018E+05  0.312019E+02
  0.816427E-01  0.420695E+05  0.304257E+05  0.341066E+02  0.340479E+02  0.526439E+03  0.385717E+05  0.400686E+05  0.385724E+05 -0.883453E-01  0.389407E+05  0.373103E+05  0.355668E+02
  0.857248E-01  0.394159E+05  0.270205E+05  0.286925E+02  0.286434E+02  0.456989E+03  0.358917E+05  0.372859E+05  0.358923E+05 -0.822062E-01  0.362895E+05  0.344263E+05  0.387097E+02
  0.917554E-01  0.358948E+05  0.229199E+05  0.225297E+02  0.224914E+02  0.356193E+03  0.324043E+05  0.336652E+05  0.324047E+05 -0.742179E-01  0.328179E+05  0.307848E+05  0.394625E+02
  0.977860E-01  0.329493E+05  0.203771E+05  0.181261E+02  0.180953E+02  0.296287E+03  0.296346E+05  0.307890E+05  0.296350E+05 -0.678737E-01  0.300246E+05  0.280814E+05  0.353914E+02
  0.103817E+00  0.306088E+05  0.193685E+05  0.150107E+02  0.149851E+02  0.315860E+03  0.276037E+05  0.286773E+05  0.276039E+05 -0.632218E-01  0.279408E+05  0.263037E+05  0.280849E+02
  0.109847E+00  0.287442E+05  0.193526E+05  0.127336E+02  0.127118E+02  0.269999E+03  0.261136E+05  0.271304E+05  0.261138E+05 -0.598084E-01  0.263858E+05  0.251534E+05  0.199816E+02
  0.115878E+00  0.271618E+05  0.195904E+05  0.109532E+02  0.109342E+02  0.233018E+03  0.248906E+05  0.258608E+05  0.248908E+05 -0.570069E-01  0.251016E+05  0.242387E+05  0.132630E+02
  0.121908E+00  0.257133E+05  0.194826E+05  0.945709E+01  0.944069E+01  0.204804E+03  0.237175E+05  0.246426E+05  0.237177E+05 -0.543199E-01  0.238871E+05  0.232601E+05  0.915913E+01
  0.127939E+00  0.243002E+05  0.187187E+05  0.813735E+01  0.812323E+01  0.176994E+03  0.224642E+05  0.233411E+05  0.224643E+05 -0.514491E-01  0.226191E+05  0.220599E+05  0.778416E+01
  0.133970E+00  0.228712E+05  0.173055E+05  0.695633E+01  0.694429E+01  0.152301E+03  0.210909E+05  0.219148E+05  0.210911E+05 -0.483039E-01  0.212523E+05  0.206215E+05  0.838675E+01
  0.140000E+00  0.214475E+05  0.155220E+05  0.592015E+01  0.590995E+01  0.131258E+03  0.196609E+05  0.204293E+05  0.196610E+05 -0.450285E-01  0.198389E+05  0.190675E+05  0.981301E+01
  0.146031E+00  0.201004E+05  0.137685E+05  0.504691E+01  0.503827E+01  0.113761E+03  0.182969E+05  0.190123E+05  0.182970E+05 -0.419046E-01  0.184909E+05  0.175900E+05  0.109872E+02
  0.152061E+00  0.188933E+05  0.123804E+05  0.434092E+01  0.433351E+01  0.989500E+02  0.171050E+05  0.177741E+05  0.171051E+05 -0.391748E-01  0.173053E+05  0.163452E+05  0.112456E+02
  0.158092E+00  0.178563E+05  0.115188E+05  0.378660E+01  0.378014E+01  0.863456E+02  0.161358E+05  0.167672E+05  0.161359E+05 -0.369549E-01  0.163285E+05  0.154014E+05  0.104450E+02
  0.164123E+00  0.169893E+05  0.111564E+05  0.335481E+01  0.334908E+01  0.772639E+02  0.153848E+05  0.159870E+05  0.153848E+05 -0.352347E-01  0.155582E+05  0.147409E+05  0.886951E+01
  0.170153E+00  0.162631E+05  0.111188E+05  0.301031E+01  0.300514E+01  0.695418E+02  0.147996E+05  0.153791E+05  0.147996E+05 -0.338945E-01  0.149488E+05  0.142778E+05  0.702298E+01
  0.176184E+00  0.156240E+05  0.111631E+05  0.271959E+01  0.271490E+01  0.625327E+02  0.142973E+05  0.148574E+05  0.142974E+05 -0.327441E-01  0.144242E+05  0.138898E+05  0.540216E+01
  0.182214E+00  0.150154E+05  0.110744E+05  0.245801E+01  0.245376E+01  0.567643E+02  0.137976E+05  0.143382E+05  0.137976E+05 -0.315996E-01  0.139087E+05  0.134659E+05  0.432868E+01
  0.188245E+00  0.144011E+05  0.107384E+05  0.221300E+01  0.220917E+01  0.519880E+02  0.132523E+05  0.137717E+05  0.132524E+05 -0.303507E-01  0.133564E+05  0.129462E+05  0.388065E+01
  0.194275E+00  0.137719E+05  0.101609E+05  0.198239E+01  0.197896E+01  0.461493E+02  0.126553E+05  0.131514E+05  0.126553E+05 -0.289833E-01  0.127598E+05  0.123319E+05  0.392314E+01
  0.200306E+00  0.131419E+05  0.944162E+04  0.177016E+01  0.176711E+01  0.413096E+02  0.120342E+05  0.125060E+05  0.120342E+05 -0.275608E-01  0.121435E+05  0.116708E+05  0.420271E+01
  0.206337E+00  0.125365E+05  0.871955E+04  0.158163E+01  0.157891E+01  0.375482E+02  0.114323E+05  0.118806E+05  0.114323E+05 -0.261823E-01  0.115466E+05  0.110300E+05  0.445916E+01
  0.212367E+00  0.119783E+05  0.811559E+04  0.141989E+01  0.141746E+01  0.340595E+02  0.108875E+05  0.113146E+05  0.108876E+05 -0.249347E-01  0.110037E+05  0.104657E+05  0.451161E+01
  0.218398E+00  0.114814E+05  0.769608E+04  0.128463E+01  0.128243E+01  0.304226E+02  0.104221E+05  0.108310E+05  0.104221E+05 -0.238688E-01  0.105353E+05  0.100082E+05  0.429896E+01
  0.224428E+00  0.110487E+05  0.746137E+04  0.117248E+01  0.117047E+01  0.280744E+02  0.100384E+05  0.104323E+05  0.100384E+05 -0.229900E-01  0.101445E+05  0.965674E+04  0.387092E+01
  0.230459E+00  0.106695E+05  0.735478E+04  0.107792E+01  0.107607E+01  0.259038E+02  0.971854E+04  0.100999E+05  0.971855E+04 -0.222574E-01  0.981532E+04  0.938251E+04  0.334480E+01
  0.236490E+00  0.103240E+05  0.729120E+04  0.994997E+00  0.993284E+00  0.236813E+02  0.943262E+04  0.980281E+04  0.943263E+04 -0.216026E-01  0.952012E+04  0.914167E+04  0.285010E+01
  0.242520E+00  0.999397E+04  0.719393E+04  0.919144E+00  0.917559E+00  0.219967E+02  0.915354E+04  0.951282E+04  0.915356E+04 -0.209634E-01  0.923381E+04  0.889588E+04  0.248169E+01
  0.248551E+00  0.966769E+04  0.701803E+04  0.847757E+00  0.846294E+00  0.205138E+02  0.886442E+04  0.921238E+04  0.886443E+04 -0.203013E-01  0.894064E+04  0.862303E+04  0.227582E+01
  0.254581E+00  0.933892E+04  0.675610E+04  0.779952E+00  0.778607E+00  0.187697E+02  0.855907E+04  0.889509E+04  0.855908E+04 -0.196020E-01  0.863411E+04  0.831799E+04  0.221147E+01
  0.260612E+00  0.900934E+04  0.643514E+04  0.716213E+00  0.714980E+00  0.172607E+02  0.824334E+04  0.856699E+04  0.824335E+04 -0.188789E-01  0.831883E+04  0.799256E+04  0.222973E+01
  0.266643E+00  0.868839E+04  0.610301E+04  0.657737E+00  0.656607E+00  0.160534E+02  0.793265E+04  0.824413E+04  0.793266E+04 -0.181673E-01  0.800898E+04  0.767044E+04  0.226119E+01
  0.272673E+00  0.838613E+04  0.580603E+04  0.605473E+00  0.604434E+00  0.145266E+02  0.764265E+04  0.794277E+04  0.764266E+04 -0.175031E-01  0.771910E+04  0.737445E+04  0.225111E+01
